"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:16397955-16401517","8006","16397955","16401517","3562","1336.01441019","2.66613890751"
"SL2.50ch00:16397999-16401447","8006","16397999","16401447","3448","1336.01441019","2.58081048655"
"SL2.50ch00:16430804-16431135","52","16430804","16431135","331","1336.01441019","0.24775181875"
"SL2.50ch00:16531969-16535132","849","16531969","16535132","3163","1336.01441019","2.36748943416"
"SL2.50ch00:16532007-16533836","564","16532007","16533836","1829","1336.01441019","1.36899720995"
"SL2.50ch00:16548945-16549634","150","16548945","16549634","689","1336.01441019","0.515713000358"
"SL2.50ch00:16548956-16549611","150","16548956","16549611","655","1336.01441019","0.490264173055"
"SL2.50ch00:16562494-16565702","1087","16562494","16565702","3208","1336.01441019","2.40117170559"
"SL2.50ch00:16562500-16565709","1087","16562500","16565709","3209","1336.01441019","2.40192020051"
"SL2.50ch00:16636841-16639820","4552","16636841","16639820","2979","1336.01441019","2.22976636875"
"SL2.50ch00:16636881-16639873","4552","16636881","16639873","2992","1336.01441019","2.23949680272"
"SL2.50ch00:16661165-16666646","1566","16661165","16666646","5481","1336.01441019","4.10250066033"
"SL2.50ch00:16663475-16666668","1236","16663475","16666668","3193","1336.01441019","2.38994428178"
"SL2.50ch00:16797253-16797657","72","16797253","16797657","404","1336.01441019","0.302391947961"
"SL2.50ch00:16878589-16880003","268","16878589","16880003","1414","1336.01441019","1.05837181786"
"SL2.50ch00:16879504-16880165","209","16879504","16880165","661","1336.01441019","0.494755142579"
"SL2.50ch00:16901279-16904607","1888","16901279","16904607","3328","1336.01441019","2.49099109607"
"SL2.50ch00:16950216-16951189","393","16950216","16951189","973","1336.01441019","0.728285557836"
"SL2.50ch00:16950256-16951168","393","16950256","16951168","912","1336.01441019","0.682627367673"
"SL2.50ch00:16952569-16953405","288","16952569","16953405","836","1336.01441019","0.625741753701"
"SL2.50ch00:16952609-16953413","288","16952609","16953413","804","1336.01441019","0.601789916238"
"SL2.50ch00:16963074-16963968","518","16963074","16963968","894","1336.01441019","0.669154459101"
"SL2.50ch00:16963082-16963996","518","16963082","16963996","914","1336.01441019","0.684124357515"
"SL2.50ch00:16965766-16966448","307","16965766","16966448","682","1336.01441019","0.510473535914"
"SL2.50ch00:16965791-16966390","304","16965791","16966390","599","1336.01441019","0.448348457496"
"SL2.50ch00:17011668-17014680","767","17011668","17014680","3012","1336.01441019","2.25446670113"
"SL2.50ch00:17108480-17109201","136","17108480","17109201","721","1336.01441019","0.539664837821"
"SL2.50ch00:17155544-17158777","8924","17155544","17158777","3233","1336.01441019","2.41988407861"
"SL2.50ch00:17155546-17158805","8928","17155546","17158805","3259","1336.01441019","2.43934494654"
"SL2.50ch00:17182659-17183378","110","17182659","17183378","719","1336.01441019","0.538167847979"
"SL2.50ch00:17231558-17234427","867","17231558","17234427","2869","1336.01441019","2.14743192747"
"SL2.50ch00:17297364-17300415","537","17297364","17300415","3051","1336.01441019","2.28365800304"
"SL2.50ch00:17347283-17350087","789","17347283","17350087","2804","1336.01441019","2.09877975763"
"SL2.50ch00:17347292-17350171","789","17347292","17350171","2879","1336.01441019","2.15491687668"
"SL2.50ch00:17458434-17461318","990","17458434","17461318","2884","1336.01441019","2.15865935128"
"SL2.50ch00:17458495-17461319","979","17458495","17461319","2824","1336.01441019","2.11374965604"
"SL2.50ch00:17522874-17525226","3704","17522874","17525226","2352","1336.01441019","1.76046005347"
"SL2.50ch00:17522889-17525278","3701","17522889","17525278","2389","1336.01441019","1.78815436554"
"SL2.50ch00:17606813-17607227","126","17606813","17607227","414","1336.01441019","0.309876897167"
"SL2.50ch00:17634547-17637649","1881","17634547","17637649","3102","1336.01441019","2.32183124399"
"SL2.50ch00:17634761-17637622","1862","17634761","17637622","2861","1336.01441019","2.14144396811"
"SL2.50ch00:17652875-17654256","173","17652875","17654256","1381","1336.01441019","1.03367148548"
"SL2.50ch00:17662605-17663003","53","17662605","17663003","398","1336.01441019","0.297900978436"
"SL2.50ch00:17769432-17772007","744","17769432","17772007","2575","1336.01441019","1.92737442079"
"SL2.50ch00:17836018-17836532","73","17836018","17836532","514","1336.01441019","0.384726389237"
"SL2.50ch00:17840077-17843083","8274","17840077","17843083","3006","1336.01441019","2.24997573161"
"SL2.50ch00:17840196-17843104","8274","17840196","17843104","2908","1336.01441019","2.17662322938"
"SL2.50ch00:17892171-17892552","75","17892171","17892552","381","1336.01441019","0.285176564785"
"SL2.50ch00:18009672-18010223","124","18009672","18010223","551","1336.01441019","0.412420701303"
"SL2.50ch00:18038938-18041196","429","18038938","18041196","2258","1336.01441019","1.69010153093"
"SL2.50ch00:18049283-18053552","2201","18049283","18053552","4269","1336.01441019","3.19532481644"
"SL2.50ch00:18049355-18052967","2121","18049355","18052967","3612","1336.01441019","2.70356365355"
"SL2.50ch00:18116598-18122150","2098","18116598","18122150","5552","1336.01441019","4.1556437997"
"SL2.50ch00:18116660-18121783","2054","18116660","18121783","5123","1336.01441019","3.83453947872"
"SL2.50ch00:18137599-18137930","12","18137599","18137930","331","1336.01441019","0.24775181875"
"SL2.50ch00:18176835-18178099","684","18176835","18178099","1264","1336.01441019","0.946097579758"
"SL2.50ch00:18176848-18178416","744","18176848","18178416","1568","1336.01441019","1.17364003565"
"SL2.50ch00:18179054-18179487","149","18179054","18179487","433","1336.01441019","0.324098300661"
"SL2.50ch00:18179162-18179493","124","18179162","18179493","331","1336.01441019","0.24775181875"
"SL2.50ch00:18194215-18194596","38","18194215","18194596","381","1336.01441019","0.285176564785"
"SL2.50ch00:18228174-18230796","786","18228174","18230796","2622","1336.01441019","1.96255368206"
"SL2.50ch00:18228184-18230875","786","18228184","18230875","2691","1336.01441019","2.01419983159"
"SL2.50ch00:18254279-18256460","417","18254279","18256460","2181","1336.01441019","1.63246742203"
"SL2.50ch00:18315775-18318681","4022","18315775","18318681","2906","1336.01441019","2.17512623954"
"SL2.50ch00:18315870-18318744","4022","18315870","18318744","2874","1336.01441019","2.15117440208"
"SL2.50ch00:18352333-18355283","9402","18352333","18355283","2950","1336.01441019","2.20806001605"
"SL2.50ch00:18352416-18355347","9398","18352416","18355347","2931","1336.01441019","2.19383861256"
"SL2.50ch00:18428537-18429641","190","18428537","18429641","1104","1336.01441019","0.826338392447"
"SL2.50ch00:18432632-18433517","342","18432632","18433517","885","1336.01441019","0.662418004815"
"SL2.50ch00:18432804-18433385","303","18432804","18433385","581","1336.01441019","0.434875548923"
"SL2.50ch00:18490010-18491237","553","18490010","18491237","1227","1336.01441019","0.918403267692"
"SL2.50ch00:18490245-18490886","475","18490245","18490886","641","1336.01441019","0.479785244165"
"SL2.50ch00:18581649-18582348","118","18581649","18582348","699","1336.01441019","0.523197949565"
"SL2.50ch00:18649134-18651349","736","18649134","18651349","2215","1336.01441019","1.65791624934"
"SL2.50ch00:18649169-18651636","788","18649169","18651636","2467","1336.01441019","1.84653696935"
"SL2.50ch00:18776737-18779461","1133","18776737","18779461","2724","1336.01441019","2.03890016397"
"SL2.50ch00:18776875-18779471","1133","18776875","18779471","2596","1336.01441019","1.94309281412"
"SL2.50ch00:1885338-1885820","78","1885338","1885820","482","1336.01441019","0.360774551775"
"SL2.50ch00:18865856-18866709","158","18865856","18866709","853","1336.01441019","0.638466167352"
"SL2.50ch00:18867677-18868170","105","18867677","18868170","493","1336.01441019","0.369007995902"
"SL2.50ch00:18909157-18910829","383","18909157","18910829","1672","1336.01441019","1.2514835074"
"SL2.50ch00:18980667-18983048","489","18980667","18983048","2381","1336.01441019","1.78216640617"
"SL2.50ch00:19091691-19094230","1005","19091691","19094230","2539","1336.01441019","1.90042860364"
"SL2.50ch00:19091698-19094232","1005","19091698","19094232","2534","1336.01441019","1.89668612904"
"SL2.50ch00:19120501-19123287","7116","19120501","19123287","2786","1336.01441019","2.08530684905"
"SL2.50ch00:19120525-19123230","7115","19120525","19123230","2705","1336.01441019","2.02467876048"
"SL2.50ch00:19131608-19132209","90","19131608","19132209","601","1336.01441019","0.449845447337"
"SL2.50ch00:19131950-19132504","78","19131950","19132504","554","1336.01441019","0.414666186065"
"SL2.50ch00:19180932-19181473","154","19180932","19181473","541","1336.01441019","0.404935752096"
"SL2.50ch00:19308067-19310382","700","19308067","19310382","2315","1336.01441019","1.73276574141"
"SL2.50ch00:19308098-19310458","694","19308098","19310458","2360","1336.01441019","1.76644801284"
"SL2.50ch00:19322220-19323243","219","19322220","19323243","1023","1336.01441019","0.76571030387"
"SL2.50ch00:19374874-19377192","556","19374874","19377192","2318","1336.01441019","1.73501122617"
"SL2.50ch00:19408079-19410522","1040","19408079","19410522","2443","1336.01441019","1.82857309126"
"SL2.50ch00:19408101-19410482","1036","19408101","19410482","2381","1336.01441019","1.78216640617"
"SL2.50ch00:19415713-19418074","360","19415713","19418074","2361","1336.01441019","1.76719650776"
"SL2.50ch00:19429051-19429382","67","19429051","19429382","331","1336.01441019","0.24775181875"
"SL2.50ch00:19514497-19514901","59","19514497","19514901","404","1336.01441019","0.302391947961"
"SL2.50ch00:19613113-19615861","20192","19613113","19615861","2748","1336.01441019","2.05686404207"
"SL2.50ch00:19613115-19615800","20192","19613115","19615800","2685","1336.01441019","2.00970886206"
"SL2.50ch00:19656469-19656850","688","19656469","19656850","381","1336.01441019","0.285176564785"
"SL2.50ch00:19703281-19705830","1491","19703281","19705830","2549","1336.01441019","1.90791355285"
"SL2.50ch00:19703414-19705826","1491","19703414","19705826","2412","1336.01441019","1.80536974871"
"SL2.50ch00:19810183-19812494","1168","19810183","19812494","2311","1336.01441019","1.72977176172"
"SL2.50ch00:19810216-19812455","1168","19810216","19812455","2239","1336.01441019","1.67588012743"
"SL2.50ch00:19862417-19862961","51","19862417","19862961","544","1336.01441019","0.407181236858"
"SL2.50ch00:19863641-19864151","38","19863641","19864151","510","1336.01441019","0.381732409554"
"SL2.50ch00:19880094-19880475","24","19880094","19880475","381","1336.01441019","0.285176564785"
"SL2.50ch00:19915935-19918331","5344","19915935","19918331","2396","1336.01441019","1.79339382998"
"SL2.50ch00:19916106-19918382","5344","19916106","19918382","2276","1336.01441019","1.7035744395"
"SL2.50ch00:19964863-19967219","2991","19964863","19967219","2356","1336.01441019","1.76345403316"
"SL2.50ch00:19964870-19967190","2991","19964870","19967190","2320","1336.01441019","1.73650821601"
"SL2.50ch00:19980221-19981086","161","19980221","19981086","865","1336.01441019","0.647448106401"
"SL2.50ch00:19987617-19988611","433","19987617","19988611","994","1336.01441019","0.74400395117"
"SL2.50ch00:19987645-19989080","560","19987645","19989080","1435","1336.01441019","1.0740902112"
"SL2.50ch00:20025783-20028020","674","20025783","20028020","2237","1336.01441019","1.67438313759"
"SL2.50ch00:20087225-20087703","109","20087225","20087703","478","1336.01441019","0.357780572092"
"SL2.50ch00:20105564-20107750","568","20105564","20107750","2186","1336.01441019","1.63620989664"
"SL2.50ch00:20105628-20107558","535","20105628","20107558","1930","1336.01441019","1.44459519694"
"SL2.50ch00:20160648-20163226","2413","20160648","20163226","2578","1336.01441019","1.92961990555"
"SL2.50ch00:20160692-20163201","2413","20160692","20163201","2509","1336.01441019","1.87797375602"
"SL2.50ch00:20173631-20174283","117","20173631","20174283","652","1336.01441019","0.488018688293"
"SL2.50ch00:20292068-20292865","372","20292068","20292865","797","1336.01441019","0.596550451793"
"SL2.50ch00:20292093-20292795","354","20292093","20292795","702","1336.01441019","0.525443434327"
"SL2.50ch00:20365240-20366583","385","20365240","20366583","1343","1336.01441019","1.00522867849"
"SL2.50ch00:20415234-20416037","89","20415234","20416037","803","1336.01441019","0.601041421318"
"SL2.50ch00:20417264-20417769","120","20417264","20417769","505","1336.01441019","0.377989934951"
"SL2.50ch00:20426195-20428426","490","20426195","20428426","2231","1336.01441019","1.66989216807"
"SL2.50ch00:20470636-20471139","106","20470636","20471139","503","1336.01441019","0.376492945109"
"SL2.50ch00:20491758-20492380","241","20491758","20492380","622","1336.01441019","0.465563840672"
"SL2.50ch00:20492857-20493771","307","20492857","20493771","914","1336.01441019","0.684124357515"
"SL2.50ch00:20530312-20530643","89","20530312","20530643","331","1336.01441019","0.24775181875"
"SL2.50ch00:20605664-20606045","35","20605664","20606045","381","1336.01441019","0.285176564785"
"SL2.50ch00:20710222-20711351","185","20710222","20711351","1129","1336.01441019","0.845050765464"
"SL2.50ch00:20749078-20749459","1085","20749078","20749459","381","1336.01441019","0.285176564785"
"SL2.50ch00:20749085-20749595","1089","20749085","20749595","510","1336.01441019","0.381732409554"
"SL2.50ch00:20777915-20780000","370","20777915","20780000","2085","1336.01441019","1.56061190965"
"SL2.50ch00:20784793-20785193","49","20784793","20785193","400","1336.01441019","0.299397968278"
"SL2.50ch00:20830070-20830987","599","20830070","20830987","917","1336.01441019","0.686369842277"
"SL2.50ch00:20830166-20830861","582","20830166","20830861","695","1336.01441019","0.520203969883"
"SL2.50ch00:20831358-20832314","664","20831358","20832314","956","1336.01441019","0.715561144184"
"SL2.50ch00:20831457-20832301","642","20831457","20832301","844","1336.01441019","0.631729713066"
"SL2.50ch00:20864257-20866167","359","20864257","20866167","1910","1336.01441019","1.42962529853"
"SL2.50ch00:20878069-20879473","292","20878069","20879473","1404","1336.01441019","1.05088686865"
"SL2.50ch00:20882006-20884381","1932","20882006","20884381","2375","1336.01441019","1.77767543665"
"SL2.50ch00:20882048-20884353","1927","20882048","20884353","2305","1336.01441019","1.7252807922"
"SL2.50ch00:20907004-20907534","197","20907004","20907534","530","1336.01441019","0.396702307968"
"SL2.50ch00:20907083-20907697","192","20907083","20907697","614","1336.01441019","0.459575881306"
"SL2.50ch00:21044568-21045013","116","21044568","21045013","445","1336.01441019","0.333080239709"
"SL2.50ch00:21068476-21068953","74","21068476","21068953","477","1336.01441019","0.357032077171"
"SL2.50ch00:21113313-21114882","260","21113313","21114882","1569","1336.01441019","1.17438853057"
"SL2.50ch00:21116064-21116378","42","21116064","21116378","314","1336.01441019","0.235027405098"
"SL2.50ch00:21116185-21116516","45","21116185","21116516","331","1336.01441019","0.24775181875"
"SL2.50ch00:21135846-21136930","192","21135846","21136930","1084","1336.01441019","0.811368494033"
"SL2.50ch00:21146210-21148266","2559","21146210","21148266","2056","1336.01441019","1.53890555695"
"SL2.50ch00:21146244-21148246","2538","21146244","21148246","2002","1336.01441019","1.49848683123"
"SL2.50ch00:2114752-2115336","96","2114752","2115336","584","1336.01441019","0.437121033686"
"SL2.50ch00:21174982-21176828","521","21174982","21176828","1846","1336.01441019","1.3817216236"
"SL2.50ch00:21188120-21188524","71","21188120","21188524","404","1336.01441019","0.302391947961"
"SL2.50ch00:21199080-21203445","1097","21199080","21203445","4365","1336.01441019","3.26718032883"
"SL2.50ch00:21199212-21203412","1097","21199212","21203412","4200","1336.01441019","3.14367866692"
"SL2.50ch00:21261347-21262919","444","21261347","21262919","1572","1336.01441019","1.17663401533"
"SL2.50ch00:21271917-21273901","327","21271917","21273901","1984","1336.01441019","1.48501392266"
"SL2.50ch00:21287693-21289149","417","21287693","21289149","1456","1336.01441019","1.08980860453"
"SL2.50ch00:2128936-2129666","61","2128936","2129666","730","1336.01441019","0.546401292107"
"SL2.50ch00:21301637-21302041","99","21301637","21302041","404","1336.01441019","0.302391947961"
"SL2.50ch00:21320571-21320984","44","21320571","21320984","413","1336.01441019","0.309128402247"
"SL2.50ch00:21346162-21348020","239","21346162","21348020","1858","1336.01441019","1.39070356265"
"SL2.50ch00:21458967-21459934","900","21458967","21459934","967","1336.01441019","0.723794588311"
"SL2.50ch00:21458976-21460861","1120","21458976","21460861","1885","1336.01441019","1.41091292551"
"SL2.50ch00:21460278-21460885","209","21460278","21460885","607","1336.01441019","0.454336416862"
"SL2.50ch00:21472624-21473911","246","21472624","21473911","1287","1336.01441019","0.963312962934"
"SL2.50ch00:2151051-2151649","167","2151051","2151649","598","1336.01441019","0.447599962575"
"SL2.50ch00:2152502-2153479","111","2152502","2153479","977","1336.01441019","0.731279537518"
"SL2.50ch00:21534232-21536466","4483","21534232","21536466","2234","1336.01441019","1.67213765283"
"SL2.50ch00:21534374-21536490","4483","21534374","21536490","2116","1336.01441019","1.58381525219"
"SL2.50ch00:21544960-21546933","604","21544960","21546933","1973","1336.01441019","1.47678047853"
"SL2.50ch00:21545013-21546964","604","21545013","21546964","1951","1336.01441019","1.46031359027"
"SL2.50ch00:21609090-21609930","1194","21609090","21609930","840","1336.01441019","0.628735733383"
"SL2.50ch00:21609101-21610027","1196","21609101","21610027","926","1336.01441019","0.693106296563"
"SL2.50ch00:21610769-21611150","119","21610769","21611150","381","1336.01441019","0.285176564785"
"SL2.50ch00:21610784-21611216","119","21610784","21611216","432","1336.01441019","0.32334980574"
"SL2.50ch00:2165685-2166066","117","2165685","2166066","381","1336.01441019","0.285176564785"
"SL2.50ch00:21691996-21694217","5894","21691996","21694217","2221","1336.01441019","1.66240721886"
"SL2.50ch00:21692076-21694771","5962","21692076","21694771","2695","1336.01441019","2.01719381127"
"SL2.50ch00:21702960-21704560","225","21702960","21704560","1600","1336.01441019","1.19759187311"
"SL2.50ch00:21723887-21725208","146","21723887","21725208","1321","1336.01441019","0.988761790237"
"SL2.50ch00:21747062-21748950","306","21747062","21748950","1888","1336.01441019","1.41315841027"
"SL2.50ch00:21751304-21752003","136","21751304","21752003","699","1336.01441019","0.523197949565"
"SL2.50ch00:21763937-21765897","437","21763937","21765897","1960","1336.01441019","1.46705004456"
"SL2.50ch00:21763942-21765934","437","21763942","21765934","1992","1336.01441019","1.49100188202"
"SL2.50ch00:21774466-21776406","222","21774466","21776406","1940","1336.01441019","1.45208014615"
"SL2.50ch00:2348479-2348971","64","2348479","2348971","492","1336.01441019","0.368259500982"
"SL2.50ch00:3299013-3299394","74","3299013","3299394","381","1336.01441019","0.285176564785"
"SL2.50ch00:4061651-4061982","30","4061651","4061982","331","1336.01441019","0.24775181875"
"SL2.50ch00:4157750-4160909","4081","4157750","4160909","3159","1336.01441019","2.36449545447"
"SL2.50ch00:4157756-4160945","4081","4157756","4160945","3189","1336.01441019","2.38695030209"
"SL2.50ch00:4161615-4164606","1433","4161615","4164606","2991","1336.01441019","2.2387483078"
"SL2.50ch00:4161618-4164579","1433","4161618","4164579","2961","1336.01441019","2.21629346018"
"SL2.50ch00:4167859-4177035","4646","4167859","4177035","9176","1336.01441019","6.86818939229"
"SL2.50ch00:4167874-4177035","4646","4167874","4177035","9161","1336.01441019","6.85696196848"
"SL2.50ch00:4276842-4277455","1167","4276842","4277455","613","1336.01441019","0.458827386386"
"SL2.50ch00:4276842-4277479","1176","4276842","4277479","637","1336.01441019","0.476791264482"
"SL2.50ch00:5616640-5620363","570","5616640","5620363","3723","1336.01441019","2.78664658975"
"SL2.50ch00:5633474-5633958","95","5633474","5633958","484","1336.01441019","0.362271541616"
"SL2.50ch00:5640469-5640850","31","5640469","5640850","381","1336.01441019","0.285176564785"
"SL2.50ch00:5642602-5643172","129","5642602","5643172","570","1336.01441019","0.426642104796"
"SL2.50ch00:5650451-5651372","146","5650451","5651372","921","1336.01441019","0.68936382196"
"SL2.50ch00:5663075-5664604","182","5663075","5664604","1529","1336.01441019","1.14444873374"
"SL2.50ch00:5670366-5671502","354","5670366","5671502","1136","1336.01441019","0.850290229909"
"SL2.50ch00:5678648-5680437","271","5678648","5680437","1789","1336.01441019","1.33905741312"
"SL2.50ch00:6997912-6998316","59","6997912","6998316","404","1336.01441019","0.302391947961"
"SL2.50ch00:7045751-7046155","68","7045751","7046155","404","1336.01441019","0.302391947961"
"SL2.50ch00:7101268-7101772","90","7101268","7101772","504","1336.01441019","0.37724144003"
"SL2.50ch00:7103674-7104919","213","7103674","7104919","1245","1336.01441019","0.931876176265"
"SL2.50ch00:7117855-7118835","173","7117855","7118835","980","1336.01441019","0.733525022281"
"SL2.50ch00:7128074-7128405","71","7128074","7128405","331","1336.01441019","0.24775181875"
"SL2.50ch00:7357050-7357431","66","7357050","7357431","381","1336.01441019","0.285176564785"
"SL2.50ch00:7367846-7369725","668","7367846","7369725","1879","1336.01441019","1.40642195598"
"SL2.50ch00:7367871-7369670","668","7367871","7369670","1799","1336.01441019","1.34654236233"
"SL2.50ch00:7371642-7372531","404","7371642","7372531","889","1336.01441019","0.665411984497"
"SL2.50ch00:7371688-7372642","401","7371688","7372642","954","1336.01441019","0.714064154342"
"SL2.50ch00:7383910-7384751","146","7383910","7384751","841","1336.01441019","0.629484228304"
"SL2.50ch00:7385175-7385556","24","7385175","7385556","381","1336.01441019","0.285176564785"
"SL2.50ch00:7398004-7398335","44","7398004","7398335","331","1336.01441019","0.24775181875"
"SL2.50ch00:7409757-7410235","37","7409757","7410235","478","1336.01441019","0.357780572092"
"SL2.50ch00:7411313-7411841","40","7411313","7411841","528","1336.01441019","0.395205318127"
"SL2.50ch00:7416677-7433620","4565","7416677","7433620","16943","1336.01441019","12.6817494413"
"SL2.50ch00:7439180-7440063","231","7439180","7440063","883","1336.01441019","0.660921014973"
"SL2.50ch00:7444731-7446486","253","7444731","7446486","1755","1336.01441019","1.31360858582"
"SL2.50ch00:7447128-7447722","149","7447128","7447722","594","1336.01441019","0.444605982892"
"SL2.50ch00:7450990-7452233","342","7450990","7452233","1243","1336.01441019","0.930379186423"
"SL2.50ch00:7471662-7472874","173","7471662","7472874","1212","1336.01441019","0.907175843882"
"SL2.50ch00:7473607-7476274","540","7473607","7476274","2667","1336.01441019","1.99623595349"
"SL2.50ch00:7480796-7482370","303","7480796","7482370","1574","1336.01441019","1.17813100517"
"SL2.50ch00:7483299-7486491","543","7483299","7486491","3192","1336.01441019","2.38919578686"
"SL2.50ch00:7489225-7489606","45","7489225","7489606","381","1336.01441019","0.285176564785"
"SL2.50ch00:7493647-7496794","647","7493647","7496794","3147","1336.01441019","2.35551351543"
"SL2.50ch00:7497691-7505701","1386","7497691","7505701","8010","1336.01441019","5.99544431476"
"SL2.50ch00:7548540-7549016","51","7548540","7549016","476","1336.01441019","0.356283582251"
"SL2.50ch00:7579535-7579916","192","7579535","7579916","381","1336.01441019","0.285176564785"
"SL2.50ch00:7579537-7579941","192","7579537","7579941","404","1336.01441019","0.302391947961"
"SL2.50ch00:7656812-7660521","648","7656812","7660521","3709","1336.01441019","2.77616766086"
"SL2.50ch00:7661257-7666762","1025","7661257","7666762","5505","1336.01441019","4.12046453842"
"SL2.50ch00:7671945-7672276","51","7671945","7672276","331","1336.01441019","0.24775181875"
"SL2.50ch00:7691363-7691814","44","7691363","7691814","451","1336.01441019","0.337571209233"
"SL2.50ch00:7721224-7722043","183","7721224","7722043","819","1336.01441019","0.613017340049"
"SL2.50ch00:7753861-7754192","23","7753861","7754192","331","1336.01441019","0.24775181875"
"SL2.50ch00:7759814-7760675","123","7759814","7760675","861","1336.01441019","0.644454126718"
"SL2.50ch00:7782569-7782900","48","7782569","7782900","331","1336.01441019","0.24775181875"
"SL2.50ch00:7785175-7785556","45","7785175","7785556","381","1336.01441019","0.285176564785"
"SL2.50ch00:7791369-7791750","48","7791369","7791750","381","1336.01441019","0.285176564785"
"SL2.50ch00:7799427-7805883","1590","7799427","7805883","6456","1336.01441019","4.832283208"
"SL2.50ch00:7806307-7806912","171","7806307","7806912","605","1336.01441019","0.45283942702"
"SL2.50ch00:7806334-7806780","171","7806334","7806780","446","1336.01441019","0.33382873463"
"SL2.50ch00:7809352-7810164","101","7809352","7810164","812","1336.01441019","0.607777875604"
"SL2.50ch00:7814409-7815341","126","7814409","7815341","932","1336.01441019","0.697597266087"
"SL2.50ch00:7818026-7820661","604","7818026","7820661","2635","1336.01441019","1.97228411603"
"SL2.50ch00:7828659-7840838","1989","7828659","7840838","12179","1336.01441019","9.11591963914"
"SL2.50ch00:7844700-7847495","438","7844700","7847495","2795","1336.01441019","2.09204330334"
"SL2.50ch00:7851343-7857107","854","7851343","7857107","5764","1336.01441019","4.31432472288"
"SL2.50ch00:7861042-7865109","705","7861042","7865109","4067","1336.01441019","3.04412884246"
"SL2.50ch00:7865595-7869991","728","7865595","7869991","4396","1336.01441019","3.29038367137"
"SL2.50ch00:7874473-7875566","75","7874473","7875566","1093","1336.01441019","0.818104948319"
"SL2.50ch00:7894339-7894918","62","7894339","7894918","579","1336.01441019","0.433378559082"
"SL2.50ch00:7908152-7909933","349","7908152","7909933","1781","1336.01441019","1.33306945376"
"SL2.50ch00:7920594-7921036","79","7920594","7921036","442","1336.01441019","0.330834754947"
"SL2.50ch00:7929686-7930805","160","7929686","7930805","1119","1336.01441019","0.837565816257"
"SL2.50ch00:7932993-7933496","63","7932993","7933496","503","1336.01441019","0.376492945109"
"SL2.50ch00:7955702-7956245","72","7955702","7956245","543","1336.01441019","0.406432741937"
"SL2.50ch00:7981894-7984640","582","7981894","7984640","2746","1336.01441019","2.05536705223"
"SL2.50ch00:7992280-7995772","805","7992280","7995772","3492","1336.01441019","2.61374426306"
"SL2.50ch00:7997050-7999590","518","7997050","7999590","2540","1336.01441019","1.90117709856"
"SL2.50ch00:8003805-8008288","901","8003805","8008288","4483","1336.01441019","3.35550272947"
"SL2.50ch00:8211969-8213519","226","8211969","8213519","1550","1336.01441019","1.16016712708"
"SL2.50ch00:8215981-8216312","86","8215981","8216312","331","1336.01441019","0.24775181875"
"SL2.50ch00:8220236-8221108","96","8220236","8221108","872","1336.01441019","0.652687570846"
"SL2.50ch00:8226836-8227347","109","8226836","8227347","511","1336.01441019","0.382480904475"
"SL2.50ch00:8239260-8240239","240","8239260","8240239","979","1336.01441019","0.73277652736"
"SL2.50ch00:8239286-8240213","233","8239286","8240213","927","1336.01441019","0.693854791484"
"SL2.50ch00:8248127-8248821","107","8248127","8248821","694","1336.01441019","0.519455474962"
"SL2.50ch00:8261022-8261479","61","8261022","8261479","457","1336.01441019","0.342062178757"
"SL2.50ch00:8272962-8273984","210","8272962","8273984","1022","1336.01441019","0.76496180895"
"SL2.50ch00:8274420-8274933","130","8274420","8274933","513","1336.01441019","0.383977894316"
"SL2.50ch00:8278002-8278581","95","8278002","8278581","579","1336.01441019","0.433378559082"
"SL2.50ch00:8289099-8290072","115","8289099","8290072","973","1336.01441019","0.728285557836"
"SL2.50ch00:8290565-8291088","60","8290565","8291088","523","1336.01441019","0.391462843523"
"SL2.50ch00:8308289-8309515","287","8308289","8309515","1226","1336.01441019","0.917654772771"
"SL2.50ch00:8316667-8317356","79","8316667","8317356","689","1336.01441019","0.515713000358"
"SL2.50ch00:8317943-8318944","112","8317943","8318944","1001","1336.01441019","0.749243415615"
"SL2.50ch00:8337579-8338281","85","8337579","8338281","702","1336.01441019","0.525443434327"
"SL2.50ch00:8352245-8353277","2117","8352245","8353277","1032","1336.01441019","0.772446758157"
"SL2.50ch00:8364154-8364535","31","8364154","8364535","381","1336.01441019","0.285176564785"
"SL2.50ch00:8365619-8366000","69","8365619","8366000","381","1336.01441019","0.285176564785"
"SL2.50ch00:8373129-8374954","166","8373129","8374954","1825","1336.01441019","1.36600323027"
"SL2.50ch00:8390588-8391066","44","8390588","8391066","478","1336.01441019","0.357780572092"
"SL2.50ch00:8394886-8395764","179","8394886","8395764","878","1336.01441019","0.65717854037"
"SL2.50ch00:8397257-8398381","113","8397257","8398381","1124","1336.01441019","0.841308290861"
"SL2.50ch00:8404870-8407969","368","8404870","8407969","3099","1336.01441019","2.31958575923"
"SL2.50ch00:8408883-8412450","519","8408883","8412450","3567","1336.01441019","2.66988138212"
"SL2.50ch00:8594461-8594943","88","8594461","8594943","482","1336.01441019","0.360774551775"
"SL2.50ch00:8609823-8611996","407","8609823","8611996","2173","1336.01441019","1.62647946267"
"SL2.50ch00:8613794-8619779","1142","8613794","8619779","5985","1336.01441019","4.47974210036"
"SL2.50ch00:8620573-8625297","844","8620573","8625297","4724","1336.01441019","3.53589000536"
